,COUNTYFP,TRACTCE,GEOID,geometry,Estimated Pop. Under 5,Percent Under 5
1823,085,017600,36085017600,"POLYGON ((-74.18083 40.535925, -74.178867 40.535535, -74.174132 40.537858, -74.172292 40.538138, -74.169013 40.540098, -74.168293 40.538931, -74.165265 40.534748, -74.161349 40.529374, -74.160425 40.528119, -74.1599024643113 40.5273955227978, -74.1599603613356 40.5273588718202, -74.15996036133566 40.52735887182016, -74.160011 40.527343, -74.160056 40.527345, -74.160084 40.527361, -74.160107 40.527381, -74.160131 40.527402, -74.160168 40.527448, -74.160207 40.527508, -74.160265 40.527553, -74.160304 40.527556, -74.160341 40.52755, -74.160409 40.52753, -74.160475 40.527504, -74.160618 40.527467, -74.160692 40.527434, -74.160815 40.527379, -74.160875 40.527348, -74.160935 40.527311, -74.161199 40.527186, -74.161271 40.52716, -74.161338 40.527128, -74.161398 40.527092, -74.161527 40.527029, -74.161582 40.527013, -74.161647 40.527014, -74.161692 40.527024, -74.161827 40.527071, -74.161967 40.527104, -74.162098 40.527157, -74.162144 40.52718, -74.162226 40.527202, -74.162272 40.527194, -74.16233 40.527166, -74.162385 40.527126, -74.162441 40.527095, -74.162507 40.527068, -74.162565 40.527037, -74.162763 40.526944, -74.162895 40.52689, -74.163018 40.526817, -74.163126 40.526761, -74.163172 40.526715, -74.163227 40.526675, -74.163409 40.526567, -74.163516 40.526495, -74.163564 40.526452, -74.16372 40.52635, -74.163789 40.526334, -74.164044 40.526294, -74.164194 40.526284, -74.164363 40.526284, -74.164616 40.526191, -74.164841 40.526059, -74.164991 40.525947, -74.165197 40.525741, -74.165309 40.525638, -74.165619 40.525534, -74.165947 40.525375, -74.166153 40.525272, -74.166884 40.524807, -74.167156 40.524625, -74.167531 40.5244, -74.167794 40.52425, -74.168019 40.524156, -74.168188 40.524081, -74.168413 40.524015, -74.168544 40.524006, -74.168656 40.523978, -74.168769 40.523884, -74.168863 40.5238, -74.168994 40.523631, -74.169078 40.523556, -74.169238 40.523463, -74.1695 40.523341, -74.169631 40.523256, -74.169941 40.523125, -74.170034 40.523088, -74.170184 40.52305, -74.170475 40.523059, -74.1707 40.523153, -74.170841 40.523303, -74.171075 40.523491, -74.171197 40.523472, -74.171731 40.523341, -74.172006 40.523263, -74.172753 40.522879, -74.173466 40.522431, -74.176006 40.520688, -74.176428 40.520341, -74.17658695696882 40.5201900801813, -74.177975167513 40.5196075456346, -74.179339 40.522514, -74.183824 40.520855, -74.186099 40.523996, -74.191744 40.531917, -74.189465 40.533092, -74.18083 40.535925))",402,8.1
1824,081,155103,36081155103,"POLYGON ((-73.728649 40.748068, -73.727962 40.750026, -73.725764 40.752189, -73.723766 40.753416, -73.722934 40.754128, -73.722115 40.755208, -73.721489 40.756427, -73.717753 40.755348, -73.715411 40.755678, -73.71355 40.75367, -73.712769 40.751912, -73.713731 40.751029, -73.715024 40.749851, -73.714771 40.749134, -73.718944 40.746944, -73.719887 40.74937, -73.722679 40.748695, -73.723155 40.749733, -73.72768 40.749639, -73.728291 40.747459, -73.728649 40.748068))",513,10.3
1825,005,011800,36005011800,"MULTIPOLYGON (((-73.804474 40.816177, -73.80205 40.817208, -73.7977145646232 40.8158965358219, -73.7976000617692 40.8158068837621, -73.79760006176917 40.815806883762086, -73.797726 40.815733, -73.798185 40.815827, -73.798615 40.81552, -73.799075 40.815617, -73.799571 40.815108, -73.800045 40.814599, -73.800286 40.8143, -73.800736 40.813987, -73.801122 40.813715, -73.801535 40.81346, -73.801631 40.81296, -73.802103 40.812992, -73.802338 40.812877, -73.802447 40.812626, -73.802803 40.812482, -73.803035 40.812508, -73.803259 40.8126, -73.803461 40.812717, -73.803185 40.813201, -73.803113 40.813444, -73.803391 40.81389, -73.803755 40.814289, -73.803988 40.814531, -73.80422 40.814741, -73.804589 40.815189, -73.805039 40.815571, -73.805476 40.815849, -73.805723 40.815968, -73.806062 40.816186, -73.806283 40.816376, -73.806426 40.816603, -73.806574 40.81661, -73.806752 40.816583, -73.807069 40.816531, -73.807077 40.816485, -73.807054 40.816308, -73.806971 40.816198, -73.806861 40.816104, -73.806872 40.816024, -73.806816 40.815816, -73.806453 40.815351, -73.805757 40.815037, -73.805486 40.81484, -73.805396 40.814362, -73.80542 40.813294, -73.805045 40.812624, -73.805041 40.812484, -73.804986 40.812218, -73.804815 40.812054, -73.804738 40.812052, -73.804615 40.812096, -73.804538 40.812096, -73.804477 40.812056, -73.804387 40.81201, -73.804099 40.812115, -73.804062 40.812058, -73.803931 40.8121, -73.803723 40.811894, -73.80344 40.811595, -73.803248 40.811241, -73.803306 40.811153, -73.803295 40.811026, -73.803184 40.810865, -73.80303 40.810668, -73.80291 40.810527, -73.802786 40.810419, -73.802626 40.810274, -73.802445 40.81011, -73.802116 40.810106, -73.80184 40.810316, -73.801419 40.81065, -73.801204 40.810522, -73.801357 40.810312, -73.801061 40.810197, -73.80079224945881 40.810060728304215, -73.8007922494588 40.8100607283042, -73.800716 40.809967, -73.80050619676899 40.80991568344234, -73.800069 40.809694, -73.79957469449542 40.80968784381423, -73.7972395668597 40.8091166862044, -73.79723956685966 40.80911668620439, -73.795684 40.808401, -73.79362 40.807413, -73.79347 40.807343, -73.79325 40.807206, -73.792374 40.806851, -73.792096 40.806807, -73.791603 40.806835, -73.791381 40.806812, -73.791292 40.806923, -73.791164 40.807034, -73.791159 40.807156, -73.791242 40.807267, -73.791283 40.807315, -73.791281 40.8074, -73.79107 40.807384, -73.7909151941449 40.807280796096606, -73.7909151941449 40.8072807960966, -73.7908712491738 40.80722383453653, -73.790809 40.807073, -73.790859 40.806568, -73.790371 40.806158, -73.790216 40.80588, -73.790105 40.805481, -73.79021 40.805037, -73.790576 40.804549, -73.790861 40.804334, -73.79163 40.804148, -73.792041 40.804161, -73.792801 40.804249, -73.793437 40.804303, -73.793595 40.804456, -73.79396 40.804807, -73.794343 40.804937, -73.794618 40.804804, -73.794554 40.804729, -73.794668 40.804657, -73.794546 40.80459, -73.794643 40.804482, -73.795328 40.80479, -73.796679 40.805362, -73.796964 40.805498, -73.796934 40.805531, -73.796662 40.805412, -73.796604 40.805478, -73.794931 40.804776, -73.79449 40.804998, -73.794352 40.805212, -73.795306 40.80593, -73.795799 40.806188, -73.796024 40.805828, -73.796363 40.805986, -73.796426 40.805908, -73.796723 40.806058, -73.797049 40.806276, -73.797844 40.806559, -73.798906 40.807132, -73.800119 40.807992, -73.801232 40.808548, -73.801459 40.808931, -73.801751 40.809043, -73.802158 40.809112, -73.80272 40.809243, -73.803005 40.809243, -73.803334 40.809116, -73.803663 40.808906, -73.803667 40.808831, -73.803742 40.808625, -73.803803 40.808515, -73.803927 40.808528, -73.804018 40.808813, -73.804264 40.80902, -73.804729 40.809327, -73.80515 40.809581, -73.805637 40.809818, -73.806015 40.810081, -73.806331 40.810222, -73.806695 40.81045, -73.807195 40.810876, -73.807445 40.811209, -73.807792 40.811622, -73.808573 40.812258, -73.809183 40.812679, -73.809652 40.812951, -73.810012 40.813105, -73.810341 40.8131, -73.810679 40.813021, -73.810995 40.813065, -73.81132 40.813201, -73.811601 40.813175, -73.811908 40.813175, -73.812237 40.813123, -73.813125 40.813292, -73.814353 40.813422, -73.813622 40.814762, -73.814075 40.816402, -73.816371 40.817595, -73.81545 40.817703, -73.810976 40.818287, -73.810022 40.818637, -73.806049 40.817338, -73.804474 40.816177)), ((-73.79319693309859 40.80037884467218, -73.793371 40.800387, -73.79319693309851 40.80037884467218, -73.79319693309859 40.80037884467218)))",372,6.2
1826,085,000700,36085000700,"POLYGON ((-74.086485 40.648601, -74.08217925416243 40.64839791793993, -74.082172 40.648397, -74.08217022715523 40.64839749217787, -74.0806364031312 40.6483251488129, -74.0804846605613 40.648317991819695, -74.080415 40.648299, -74.08034242788084 40.64831128336387, -74.0793744563619 40.648265628637, -74.07937445636183 40.648265628637, -74.079042 40.648171, -74.077344 40.647425, -74.076637 40.647092, -74.076264 40.646758, -74.075037 40.645688, -74.07436 40.6451, -74.073708 40.64513, -74.074681 40.644578, -74.079206 40.643431, -74.080282 40.644793, -74.082372 40.644645, -74.084144 40.643431, -74.086524 40.642564, -74.08652 40.643897, -74.088933 40.646665, -74.08963115598586 40.64756177720521, -74.089599 40.647571, -74.088437 40.648229, -74.087684 40.648281, -74.08730452241508 40.6484453683138, -74.086485 40.648601))",166,3.6
1827,085,014607,36085014607,"POLYGON ((-74.169827 40.561078, -74.165894 40.560283, -74.164941 40.560112, -74.163779 40.560317, -74.160968 40.56146, -74.159542 40.558214, -74.157672 40.554058, -74.160313 40.553717, -74.166828 40.552798, -74.168052 40.552718, -74.168524 40.554852, -74.169827 40.561078))",319,6.6
1828,061,007500,36061007500,"MULTIPOLYGON (((-74.008322 40.736188, -74.006621 40.736432, -74.005829 40.736534, -74.00596 40.735845, -74.006294 40.733742, -74.006407 40.733054, -74.007523 40.732852, -74.008634 40.732643, -74.010255 40.732398, -74.010997 40.732321, -74.010929 40.733023, -74.014021 40.733059, -74.014013 40.733332, -74.010903 40.733297, -74.010874 40.733617, -74.010842 40.734003, -74.012039 40.734062, -74.011996 40.734338, -74.010827 40.734283, -74.010761 40.734918, -74.010716 40.735344, -74.010659 40.736022, -74.00993 40.736004, -74.008322 40.736188)), ((-74.019427 40.735369, -74.01942325538812 40.7353844730189, -74.01942325538708 40.73538447302314, -74.019427 40.735369)))",118,3.3
1829,047,043500,36047043500,"POLYGON ((-73.915562 40.694922, -73.914114 40.696398, -73.912556 40.697982, -73.911806 40.697554, -73.911049 40.697126, -73.909551 40.696271, -73.908799 40.695845, -73.910357 40.694259, -73.911805 40.692785, -73.913307 40.693641, -73.914057 40.694068, -73.914808 40.694497, -73.915562 40.694922))",415,8.0
1830,047,150200,36047150200,"POLYGON ((-73.987296 40.660442, -73.985071 40.659029, -73.980653 40.656381, -73.978469 40.655037, -73.978039 40.654747, -73.977333 40.653043, -73.976347 40.65122, -73.978716 40.650292, -73.980712 40.649524, -73.98111 40.651592, -73.981453 40.653416, -73.981796 40.655246, -73.986228 40.657921, -73.988428 40.65925, -73.987296 40.660442))",213,7.6
1831,081,069300,36081069300,"POLYGON ((-73.865893 40.72883, -73.865487 40.729472, -73.865081 40.730113, -73.864479 40.731089, -73.8626 40.73042, -73.862188 40.730276, -73.860115 40.729522, -73.861161 40.727893, -73.861763 40.726922, -73.8641 40.727382, -73.8663 40.728186, -73.865893 40.72883))",121,3.9
1832,061,028700,36061028700,"POLYGON ((-73.931277 40.868844, -73.930919 40.868571, -73.928722 40.866743, -73.928057 40.8662, -73.927269 40.865535, -73.926011 40.863575, -73.927766 40.862926, -73.928599 40.862614, -73.929694 40.862215, -73.930003 40.862103, -73.930174 40.861649, -73.931313 40.859328, -73.93215 40.859527, -73.934088 40.859382, -73.935606 40.858863, -73.936287 40.859275, -73.937789 40.859812, -73.935837 40.862672, -73.932984 40.866919, -73.932466 40.867615, -73.932407 40.868488, -73.93254 40.86908, -73.932521 40.869914, -73.931277 40.868844))",306,6.7
1833,061,006600,36061006600,"POLYGON ((-73.982211 40.740115, -73.981762 40.740733, -73.981312 40.741351, -73.980859 40.74197, -73.98041 40.742587, -73.978168 40.741643, -73.9758 40.740644, -73.976251 40.740026, -73.977148 40.738796, -73.977603 40.738172, -73.978052 40.737554, -73.980418 40.73855, -73.982665 40.739497, -73.982211 40.740115))",473,3.9
1834,081,127700,36081127700,"POLYGON ((-73.791745 40.725776, -73.789459 40.726493, -73.78655 40.727445, -73.781161 40.729213, -73.779365 40.729702, -73.777575 40.730193, -73.775234 40.725238, -73.776338 40.724469, -73.778038 40.723284, -73.777876 40.723037, -73.777385 40.722442, -73.780361 40.720527, -73.78499 40.719972, -73.78864 40.719306, -73.78975 40.719271, -73.790708 40.719269, -73.790402 40.720095, -73.790509 40.723471, -73.791745 40.725776))",163,4.9
1835,047,000200,36047000200,"POLYGON ((-74.012844 40.653016, -74.015048 40.654362, -74.013895 40.655466, -74.011684 40.654135, -74.011103 40.654695, -74.010493 40.655276, -74.00879 40.656963, -74.006231 40.6554, -74.007977 40.653727, -74.008545 40.6532, -74.010308 40.651483, -74.010915 40.650938, -74.011477 40.650363, -74.012629 40.649235, -74.015184 40.650773, -74.012844 40.653016))",49,4.2
1836,061,000201,36061000201,"MULTIPOLYGON (((-73.98653 40.704979, -73.986429 40.705083, -73.986434 40.705349, -73.985852 40.705415, -73.984189 40.705582, -73.98653 40.704979)), ((-73.985344 40.714462, -73.985058 40.713078, -73.984547 40.709495, -73.986546 40.709297, -73.986742 40.711536, -73.986926 40.712903, -73.987062 40.713638, -73.987165 40.714312, -73.985344 40.714462)))",54,2.0
1837,081,052800,36081052800,"POLYGON ((-73.762433 40.693081, -73.76198 40.694591, -73.756728 40.695703, -73.75733 40.697053, -73.756442 40.697286, -73.755532 40.695257, -73.75484 40.693728, -73.755082 40.69366, -73.762385 40.691668, -73.762433 40.693081))",178,11.5
1838,005,039400,36005039400,"POLYGON ((-73.866248 40.884931, -73.86538 40.886884, -73.8646 40.8883, -73.863728 40.888017, -73.863336 40.88872, -73.860452 40.887804, -73.860862 40.887097, -73.86164 40.885693, -73.862416 40.884281, -73.865278 40.885193, -73.86566 40.884488, -73.865982 40.884391, -73.866248 40.884931))",633,12.0
1839,061,003400,36061003400,"POLYGON ((-73.984448 40.728781, -73.983543 40.730021, -73.983077 40.730659, -73.982564 40.731361, -73.980338 40.730448, -73.978001 40.729429, -73.978536 40.728746, -73.978998 40.728106, -73.979469 40.727468, -73.979906 40.726866, -73.982228 40.727846, -73.982657 40.727261, -73.984875 40.728194, -73.984448 40.728781))",140,2.0
1840,081,083800,36081083800,"POLYGON ((-73.826385 40.671533, -73.825818 40.673353, -73.824907 40.673188, -73.823083 40.672858, -73.821257 40.672529, -73.81845 40.672032, -73.815719 40.671529, -73.814803 40.671364, -73.812068 40.670866, -73.812633 40.669052, -73.813198 40.667253, -73.816846 40.6679, -73.820497 40.668554, -73.82148 40.668733, -73.824216 40.669227, -73.826953 40.669718, -73.826385 40.671533))",343,5.8
1841,085,006400,36085006400,"POLYGON ((-74.084965 40.59733, -74.082288 40.598402, -74.081203 40.600446, -74.082188 40.601941, -74.077328 40.60133, -74.076448 40.601005, -74.072761 40.59923, -74.072191 40.598935, -74.071999 40.59806, -74.07044 40.596735, -74.074538 40.595387, -74.076263 40.594823, -74.078882 40.593943, -74.081649 40.59221, -74.08241 40.593207, -74.083323 40.594766, -74.083752 40.595491, -74.08407 40.595496, -74.084914 40.595692, -74.085875 40.59589, -74.084965 40.59733))",183,5.3
1842,081,048100,36081048100,"POLYGON ((-73.887986 40.743548, -73.886208 40.743775, -73.885095 40.743974, -73.88471 40.743794, -73.883874 40.7434, -73.882633 40.742787, -73.88188 40.742377, -73.881004 40.741841, -73.882943 40.74161, -73.882829 40.740992, -73.884615 40.740433, -73.885726 40.741289, -73.887511 40.741083, -73.887986 40.743548))",362,5.1
1843,047,112000,36047112000,"POLYGON ((-73.883597 40.667905, -73.882782 40.668026, -73.878489 40.668655, -73.878378 40.668234, -73.876953 40.666259, -73.881856 40.66415, -73.883309 40.666112, -73.883152 40.666181, -73.883597 40.667905))",266,7.9
1844,047,120801,36047120801,"POLYGON ((-73.871303 40.672858, -73.869447 40.673143, -73.866668 40.673544, -73.866275 40.67201, -73.865929 40.670619, -73.865554 40.669122, -73.86833 40.668728, -73.870112 40.668014, -73.870562 40.669798, -73.870943 40.671335, -73.871303 40.672858))",164,2.9
1845,085,013201,36085013201,"POLYGON ((-74.127144 40.567579, -74.124899 40.568949, -74.123093 40.567967, -74.12024 40.566228, -74.116362 40.563915, -74.117544 40.56274, -74.118181 40.562131, -74.120052 40.560394, -74.126729 40.56443, -74.126971 40.56457, -74.126472 40.565317, -74.12942 40.565721, -74.127144 40.567579))",29,2.0
1846,005,025600,36005025600,"POLYGON ((-73.855741 40.843143, -73.854014 40.843639, -73.85221 40.844264, -73.851152 40.844322, -73.852191 40.845656, -73.849073 40.847062, -73.847885 40.845989, -73.847347 40.845503, -73.846235 40.84449, -73.848069 40.843072, -73.848546 40.843007, -73.849992 40.842852, -73.850523 40.84279, -73.851208 40.842715, -73.853335 40.84247, -73.85521 40.842975, -73.855741 40.843143))",137,9.4
1847,085,013302,36085013302,"POLYGON ((-74.129446 40.63366, -74.129001 40.634334, -74.12867 40.637348, -74.126888 40.63721, -74.127032 40.638377, -74.127015 40.639319, -74.126962 40.640181, -74.123744 40.640202, -74.120659 40.641196, -74.118067 40.641298, -74.117657 40.638062, -74.117549 40.636954, -74.120636 40.636573, -74.120239 40.6343, -74.117199 40.634568, -74.116836 40.632675, -74.124891 40.631728, -74.126724 40.63128, -74.127599 40.63117, -74.130461 40.630897, -74.13047 40.631676, -74.129446 40.63366))",420,10.9
1848,047,109800,36047109800,"POLYGON ((-73.909449 40.651522, -73.908558 40.652096, -73.907856 40.654589, -73.906916 40.654732, -73.903173 40.655301, -73.900303 40.657263, -73.899967 40.657285, -73.899041 40.657372, -73.898807 40.657407, -73.89611 40.657754, -73.895382 40.65772, -73.893547 40.655202, -73.89761 40.653454, -73.895861 40.651881, -73.897943 40.650515, -73.900892 40.648641, -73.903982 40.646629, -73.9058 40.648265, -73.907615 40.649896, -73.908681 40.650717, -73.909449 40.651522))",217,8.8
1849,047,055400,36047055400,"POLYGON ((-73.96238 40.609986, -73.960444 40.610202, -73.95952 40.610302, -73.958593 40.610403, -73.957724 40.6058, -73.959576 40.605596, -73.960732 40.60547, -73.961732 40.605358, -73.961886 40.607336, -73.96238 40.609986))",299,7.0
1850,047,058600,36047058600,"POLYGON ((-73.956928 40.596612, -73.955076 40.596816, -73.95315 40.597028, -73.952699 40.594637, -73.9523 40.592514, -73.95326 40.592413, -73.956077 40.592101, -73.956556 40.594648, -73.956928 40.596612))",169,6.1
1851,081,050400,36081050400,"POLYGON ((-73.767344 40.706636, -73.762301 40.70795, -73.761759 40.706606, -73.762012 40.706449, -73.761953 40.705895, -73.761264 40.703599, -73.766125 40.702334, -73.766573 40.702752, -73.766792 40.704009, -73.767014 40.705268, -73.767344 40.706636))",48,2.7
1852,081,075702,36081075702,"POLYGON ((-73.844277 40.72763, -73.840327 40.728807, -73.839445 40.727537, -73.838362 40.725562, -73.836524 40.722371, -73.836038 40.72177, -73.835963 40.721677, -73.837025 40.721358, -73.838298 40.720979, -73.837957 40.720313, -73.839812 40.719602, -73.840852 40.720065, -73.840858 40.720984, -73.84154 40.722314, -73.842225 40.723642, -73.842909 40.724971, -73.843594 40.7263, -73.843934 40.726965, -73.844277 40.72763))",405,6.9
1853,047,013800,36047013800,"POLYGON ((-74.027991 40.623683, -74.027734 40.624301, -74.027153 40.625727, -74.027139 40.625762, -74.026856 40.626459, -74.026561 40.627187, -74.024153 40.625781, -74.021794 40.624355, -74.022389 40.622896, -74.02475 40.624321, -74.025345 40.622859, -74.026214 40.621491, -74.02835 40.622799, -74.027991 40.623683))",147,3.6
